rentrak_title_id,title_name,year,week,studio,genre,screen_number,sequel,gbo,opening,lead_actor,supporting_actor,producer,director,synopsis
837537,Woman in Gold,2015,15,Other,Drama,1504,0,33307793,5483125,"Helen Mirren,Ryan Reynolds","Daniel Bruhl,Elizabeth McGovern,Antje Traue,Katie Holmes,Charles Dance,Jonathan Pryce,Max Irons,Moritz Bleibtreu,Tatiana Maslany",David M. Thompson/Harvey Weinstein,Simon Curtis," WOMAN IN GOLD is the remarkable true story of one woman's journey to reclaim her heritage and seek justice for what happened to her family. Sixty years after she fled Vienna during World War II, an elderly Jewish woman, Maria Altmann (Mirren), starts her journey to retrieve family possessions seized by the Nazis, among them Klimt's famous painting 'Portrait of Adele Bloch-Bauer I'. Together with her inexperienced but plucky young lawyer Randy Schoenberg (Reynolds), she embarks upon a major battle which takes them all the way to the heart of the Austrian establishment and the U.S. Supreme Court, and forces her to confront difficult truths about the past along the way. (C) TWCmore "
837154,Paul Blart: Mall Cop 2,2015,16,Sony,Comedy,3633,1,71038190,23762435,"Daniella Alonso,Kevin James","Ana Gasteyer,Raini Rodriguez,Adhir Kalyan,David Henrie,D.B. Woodside,Chelsea Vincent,Eduardo Verastegui,Loni Love,Gary Valentine,Steffiana De La Cruz,Shelly Desai,Nicholas Turturro",Adam Sandler/Kevin James/Todd Garner,Andy Fickman," After six years of keeping our malls safe, Paul Blart has earned a well-deserved vacation. He heads to Vegas with his teenage daughter before she heads off to college. But safety never takes a holiday and when duty calls, Blart answers. (C) Sonymore "
842462,Unfriended,2015,16,Universal,Horror,2739,0,32482090,15845115,"Renee Olstead,Shelley Hennig","Will Peltz,Moses Jacob Storm,Heather Sossaman,Courtney Halverson,Mickey River,Jacob Wysocki,Matthew Bohrer",Jason Blum/Nelson Greaves/Timur Bekmambetov,Levan Gabriadze, Unfriended unfolds over a teenager's computer screen as she and her friends are stalked by an unseen figure who seeks vengeance for a shaming video that led a vicious bully to kill herself a year earlier.more 
837594,Monkey Kingdom,2015,16,Disney,Documentary,2012,0,16432322,4577861,Suraj Sharma,,Alastair Fothergill/Mark Linfield,Alastair Fothergill/Mark Linfield, Mark Linfield's nature documentary Monkey Kingdom follows the struggles of a young monkey mother to care for and raise her new baby in the wilds of Southern Asia.more 
836256,The Age of Adaline,2015,17,Other,Drama,2991,0,42629776,13203458,"Blake Lively,Harrison Ford,Michiel Huisman","Kathy Baker,Ellen Burstyn,Amanda Crew",Gary Lucchesi/Sidney Kimmel/Tom Rosenberg,Lee Toland Krieger," After miraculously remaining 29 years old for almost eight decades, Adaline Bowman (Blake Lively) has lived a solitary existence, never allowing herself to get close to anyone who might reveal her secret. But a chance encounter with charismatic philanthropist Ellis Jones (Michiel Huisman) reignites her passion for life and romance. When a weekend with his parents (Harrison Ford and Kathy Baker) threatens to uncover the truth, Adaline makes a decision that will change her life forever. (C) Lionsgatemore "
828541,Ex Machina,2015,17,Other,Drama,1255,0,25442958,5349500,"Alicia Vikander,Domhnall Gleeson,Oscar Isaac","Symara A. Templeman,Corey Johnson,Deborah Rosan,Sonoya Mizuno,Elina Alminas",Allon Reich/Andrew Macdonald,Alex Garland," Alex Garland, writer of 28 Days Later and Sunshine, makes his directorial debut with the stylish and cerebral thriller, EX MACHINA. Caleb Smith (Domhnall Gleeson), a programmer at an internet-search giant, wins a competition to spend a week at the private mountain estate of the company's brilliant and reclusive CEO, Nathan Bateman (Oscar Isaac). Upon his arrival, Caleb learns that Nathan has chosen him to be the human component in a Turing Test-charging him with evaluating the capabilities, and ultimately the consciousness, of Nathan's latest experiment in artificial intelligence. That experiment is Ava (Alicia Vikander), a breathtaking A.I. whose emotional intelligence proves more sophisticated--and more deceptive--than the two men could have imagined. (C) A24more "
839832,Little Boy,2015,17,Other,Drama,1045,0,6485961,2750356,"Emily Watson,Jakob Salvati","Tom Wilkinson,Cary-Hiroyuki Tagawa,Kevin James,David Henrie,Michael Rapaport,Eduardo Verastegui,Ben Chaplin,Abraham Benrubi,Ted Levine",Alejandro Gomez Monteverde/Eduardo Verastegui/Leo Severino,Alejandro Gomez Monteverde," LITTLE BOY is a powerful and moving film about a little boy who is willing to do whatever it takes to bring his dad home from World War II alive. The heartwarming story will capture your heart and lift your spirits as it reveals the indescribable love a little boy has for his father and the love a father has for his son. Set in the 1940s, LITTLE BOY is an instant cinematic classic that captures the wonder of life through the eyes of a 7- year-old little boy. Written and directed by Smithsonian Institute Award winning director Alejandro Monteverde, LITTLE BOY highlights themes of faith, hope and love in the face of adversity. (C) Open Roadmore "
825811,Avengers: Age of Ultron,2015,18,Disney,Action,4276,1,459005868,191271109,"Chris Evans,Robert Downey Jr.,Samuel L. Jackson","Don Cheadle,Mark Ruffalo,Lou Ferrigno,Chris Hemsworth,James Spader,Aaron Taylor-Johnson,Andy Serkis,Idris Elba,Elizabeth Olsen,Hayley Atwell,Anthony Mackie,Jeremy Renner,Paul Bettany,Scarlett,Cobie Smulders",Kevin Feige,Joss Whedon," When Tony Stark jumpstarts a dormant peacekeeping program, things go awry and Earth's Mightiest Heroes, including Iron Man, Captain America, Thor, The Incredible Hulk, Black Widow and Hawkeye, are put to the ultimate test as they battle to save the planet from destruction at the hands of the villainous Ultron.more "
838385,Hot Pursuit,2015,19,WB,Comedy,3003,0,34580201,13942258,"Reese Witherspoon,Sofia Vergara","Harley Graham,John Carroll Lynch,Kenneth Kynt Bryan,Christopher Heskey,Matthew Del Negro,Michael Mosley,Justin Lebrun,Robert Kazinsky,Richard T. Jones,Jodi Lyn Brockton,Mike Birbiglia",Bruna Papandrea/Dana Fox/Jeff G. Waxman/Luis Balaguer/Reese Witherspoon,Anne Fletcher," In ""Hot Pursuit,"" an uptight and by-the-book cop (Reese Witherspoon) tries to protect the sexy and outgoing widow (Sofia Vergara) of a drug boss as they race through Texas, pursued by crooked cops and murderous gunmen. -- (C) New Linemore "
835878,Pitch Perfect 2,2015,20,Universal,Comedy,3473,1,184296230,69216890,"Anna Kendrick,Elizabeth Banks,Rebel Wilson","Flula Borg,Utkarsh Ambudkar,Hana Mae Lee,Hailee Steinfeld,Rachel Marie Burgess,Birgitte Hjort Sorensen,John Michael Higgins,Anna Camp,Adam DeVine,Katey Sagal,Shelley Regner,Kelley Jakle,Skylar Astin,Alexis Knapp",Elizabeth Banks/Max Handelman/Paul Brooks,Elizabeth Banks," Surprise hit Pitch Perfect gets sequelized in this Universal Pictures production once again scripted by Kay Cannon. ~ Jeremy Wheeler, Rovimore "
834377,Mad Max: Fury Road,2015,20,WB,Action,3702,0,153636354,45428128,"Charlize Theron,Nicholas Hoult,Tom Hardy","Jennifer Hagan,Rosie Huntington-Whiteley,Nathan Jones,Riley Keough,Hugh Keays-Byrne,Richard Norton,Zoe Kravitz,Joshua Helman,Abbey Lee Kershaw,Courtney Eaton,Megan Gale,Angus Sampson",Doug Mitchell/George Miller,George Miller," Filmmaker George Miller gears up for another post-apocalyptic action adventure with Fury Road, the fourth outing in the Mad Max film series. Charlize Theron stars alongside Tom Hardy (Bronson), with Zoe Kravitz, Adelaide Clemens, and Rosie Huntington Whiteley heading up the supporting cast. ~ Jeremy Wheeler, Rovimore "
828102,Tomorrowland,2015,21,Disney,Action,3972,0,93436322,33028165,"Britt Robertson,George Clooney,Raffey Cassidy","Hugh Laurie,Kathryn Hahn,Chris Bauer,Keegan Michael Key,Manoj Sood,David Nykl,Matthew Kevin Anderson,Judy Greer,Aliyah O'Brien,Shiloh Nelson,T,Paul McGillion,Fraser Corbett,Paul Anthony,Parm Soor,Lochlyn Munro",Brad Bird/Damon Lindelof,Brad Bird," From Disney comes two-time Oscar (R) winner Brad Bird's riveting, mystery adventure ""Tomorrowland,"" starring Academy Award (R) winner George Clooney. Bound by a shared destiny, former boy-genius Frank (Clooney), jaded by disillusionment, and Casey (Britt Robertson), a bright, optimistic teen bursting with scientific curiosity, embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space known only as ""Tomorrowland."" What they must do there changes the world-and them-forever. Featuring a screenplay by ""Lost"" writer and co-creator Damon Lindelof and Brad Bird, from a story by Lindelof & Bird & Jeff Jensen, ""Tomorrowland"" promises to take audiences on a thrill ride of nonstop adventures through new dimensions that have only been dreamed of.(C) Walt Disneymore "
811071,Poltergeist (2015),2015,21,Fox,Horror,3240,0,47425125,22620386,"Jared Harris,Rosemarie DeWitt,Sam Rockwell","Saxon Sharbino,Karen Ivany,Kyle Catlett,Nicholas Braun,Soma Bhatia,Jane Adams,Susan Heyward,Kennedi Clements",Robert Tapert/Roy Lee/Sam Raimi,Gil Kenan," Legendary filmmaker Sam Raimi (""Spiderman,"" ""Evil Dead"", ""The Grudge"") and director Gil Kenan (""Monster House"") contemporize the classic tale about a family whose suburban home is haunted by evil forces. When the terrifying apparitions escalate their attacks and hold the youngest daughter captive, the family must come together to rescue her before she disappears forever. (C) Foxmore "
834786,San Andreas,2015,22,WB,Action,3812,0,155190832,54588173,"Alexandra Daddario,Dwayne Johnson","Will Yun Lee,Hugo Johnstone-Burt,Colton Haynes,Alec Utgoff,Matt Gerald,Kylie Minogue,Archie Panjabi,Art Parkinson,Morgan Griffin,Carla Gugino,Todd Williams,Ioan Gruffudd",Beau Flynn/Tripp Vinson,Brad Peyton," Journey 2: The Mysterious Island's Brad Peyton steps into disaster movie territory with this 3D film surrounding an earthquake that hits the West Coast. Carlton Cuse provides the script. ~ Jeremy Wheeler, Rovimore "
836229,Aloha,2015,22,Sony,Comedy,2815,0,21067116,9670235,"Bradley Cooper,Emma Stone,Rachel McAdams","Edi Gathegi,Danielle Rose Russell,Ivana Milicevic,Jay Baruchel,Danny McBride,John Krasinski,Bill Murray,Alec Baldwin,Michael Chernus",Cameron Crowe/Scott Rudin,Cameron Crowe," Bradley Cooper stars as a defense worker who teams up with a pilot (Emma Stone) to stop a satellite launch in this romantic comedy from Cameron Crowe. Rachel McAdams co-stars. ~ Jeremy Wheeler, Rovimore "
834176,Spy,2015,23,Fox,Comedy,3711,0,110825712,29085719,"Jason Statham,Melissa McCarthy","Alicia Vela-Bailey,Curtis Jackson,Will Yun Lee,Jessica Chaffin,Carlos Ponce,Bobby Cannavale,Allison Janney,Morena Baccarin,Miranda Hart,Nargis Fakhri,Jude Law,Peter Serafinowicz,Zach Woods,Rose Byrne",Jenno Topping/Jessie Henderson/Paul Feig/Peter Chernin,Paul Feig," Susan Cooper (Melissa McCarthy) is an unassuming, deskbound CIA analyst, and the unsung hero behind the Agency's most dangerous missions. But when her partner (Jude Law) falls off the grid and another top agent (Jason Statham) is compromised, she volunteers to go deep undercover to infiltrate the world of a deadly arms dealer, and prevent a global disaster. (C) Foxmore "
834311,Insidious Chapter 3,2015,23,Universal,Horror,3002,1,52218558,22692741,"Dermot Mulroney,Stefanie Scott","Angus Sampson,Leigh Whannell,Lin Shaye",Jason Blum/Oren Peli,Leigh Whannell," The new chapter in the terrifying horror series is written and directed by franchise co-creator Leigh Whannell. This chilling prequel, set before the haunting of the Lambert family, reveals how gifted psychic Elise Rainier (Lin Shaye) reluctantly agrees to use her ability to contact the dead in order to help a teenage girl (Stefanie Scott) who has been targeted by a dangerous supernatural entity. (C) Focusmore "
836517,Entourage,2015,23,WB,Comedy,3108,0,32363404,10283250,"Adrian Grenier,Jeremy Piven,Jerry Ferrara,Kevin Connolly,Kevin Dillon","Billy Bob Thornton,Emmanuelle Chriqui,Emily Ratajkowski,Ronda Rousey,Constance Zimmer,Kid Cudi,Mark Wahlberg,Haley Joel Osment",Doug Ellin,Doug Ellin," Entourage,"" the much-anticipated big-screen version of the award-winning hit HBO series, reunites the show's original cast, led by Kevin Connolly, Adrian Grenier, Kevin Dillon, Jerry Ferrara and Jeremy Piven. Movie star Vincent Chase (Grenier), together with his boys, Eric (Connolly), Turtle (Ferrara) and Johnny (Dillon), are back...and back in business with super agent-turned-studio head Ari Gold (Piven). Some of their ambitions have changed, but the bond between them remains strong as they navigate the capricious and often cutthroat world of Hollywood. (C) WBmore "
828072,Jurassic World,2015,24,Universal,Action,4274,1,652270625,208806270,"Bryce Dallas Howard,Chris Pratt,Vincent D'Onofrio","Omar Sy,Andy Buckley,Brian Tee,Jake Johnson,Katie McGrath,BD Wong,Irrfan Khan,Lauren Lapkus,Judy Greer,Nick Robinson,Ty Simpkins",Frank Marshall/Pat Crowley,Colin Trevorrow," Steven Spielberg returns to executive produce the long-awaited next installment of his groundbreaking Jurassic Park series, Jurassic World. Colin Trevorrow directs the epic action-adventure based on characters created by Michael Crichton. The screenplay is by Rick Jaffa & Amanda Silver and Derek Connolly & Trevorrow, and the story is by Rick Jaffa & Amanda Silver. Frank Marshall and Patrick Crowley join the team as producers. (C) Universalmore "
824271,Inside Out,2015,25,Disney,Animation,3946,0,356461711,90440272,"Amy Poehler,Bill Hader,Lewis Black","Richard Kind,Paris Van Dyke,Diane Lane,Phyllis Smith,Kyle MacLachlan,Mindy Kaling,Lori Alan,Kaitlyn Dias",Jonas Rivera,Pete Docter," Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy (Amy Poehler), Fear (Bill Hader), Anger (Lewis Black), Disgust (Mindy Kaling) and Sadness (Phyllis Smith). The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school. -- (C) Pixarmore "
845435,Dope,2015,25,Other,Comedy,2002,0,17506470,6100010,"Shameik Moore,Blake Anderson","Rick Fox,Keith Stanfield,Forest Whitaker,Kiersey Clemons,Kimberly Elise,Zoe Kravitz,Tony Revolori,Chanel Iman",Forest Whitaker/Nina Yang Bongiovi,Rick Famuyiwa," A critical hit and audience favorite out of the Sundance Film Festival, in DOPE, Malcolm (Shameik Moore) is carefully surviving life in a tough neighborhood in Los Angeles while juggling college applications, academic interviews, and the SAT. A chance invitation to an underground party leads him into an adventure that could allow him to go from being a geek, to being dope, to ultimately being himself. (C) Open Roadmore "
